,success,NetworkStrength,ClientTenure,Employees,state,Industry,population,tot_payroll_q1,tot_payroll_annual,tot_employers,company_size,income_cat
60830,0,-0.4309,32,25,AL,I23,658466.0,59066.0,239569.0,435.0,Small,Low
60833,0,-0.1124,1,33,MN,I22,1152425.0,225306.0,908253.0,819.0,Small,Middle
60834,0,0.24,2,36,GA,Unknown,27695.0,27800.0,115021.0,308.0,Small,Low
60847,0,0.1056,3,4,IL,Unknown,5194675.0,1019432.0,3793635.0,2225.0,Micro,Upper
60868,0,0.8138,22,54,GA,I22,688078.0,543245.0,2180467.0,2237.0,Medium,Upper
60881,0,0.292,7,47,AZ,I09,3817117.0,989037.0,3576696.0,2306.0,Small,Upper
60886,0,0.5401,34,54,NM,I12,662564.0,5523.0,21982.0,21.0,Medium,Low
60892,0,-0.4858,3,22,NC,I19,154358.0,233924.0,929227.0,1336.0,Small,Middle
60894,0,-0.3588,1,7,LA,I19,343829.0,200107.0,834478.0,1012.0,Micro,Middle
60896,0,-0.5895,9,27,NC,I27,267587.0,238415.0,990002.0,1156.0,Small,Middle
60912,0,0.5411,4,14,CA,I14,823318.0,301640.0,1157524.0,1547.0,Small,Upper Middle
60916,0,0.4332,3,45,VA,I09,1081726.0,137119.0,568958.0,763.0,Small,Lower-Middle
60921,0,0.1011,2,52,TX,I07,4092459.0,298452.0,1190324.0,2611.0,Medium,Upper Middle
60927,0,-0.0583,10,5,IL,I21,38827.0,169818.0,694332.0,815.0,Micro,Middle
60930,0,-0.9347,2,192,TX,I19,774769.0,11737.0,48552.0,94.0,Medium,Low
60933,0,0.2655,13,24,MN,I19,398552.0,72908.0,305761.0,610.0,Small,Lower-Middle
60943,0,-0.1249,3,5,TX,I27,1714773.0,503376.0,2205193.0,1274.0,Micro,Upper
60946,0,0.745,4,18,CO,I15,572003.0,235467.0,909475.0,1295.0,Small,Middle
60951,0,0.1805,9,14,TX,Unknown,1809034.0,295799.0,1246848.0,1680.0,Small,Upper Middle
60955,1,0.1007,1,573,MO,Unknown,998954.0,735219.0,2832110.0,1708.0,Large,Upper
60977,0,-0.9756,3,16,WI,I21,102228.0,69579.0,295704.0,657.0,Small,Lower-Middle
61017,0,0.3849,3,37,MI,I20,344791.0,250207.0,1071268.0,1443.0,Small,Upper Middle
61021,0,0.1427,27,2,WI,I25,44205.0,4185.0,19522.0,84.0,Micro,Low
61041,0,1.157,10,28,GA,I21,127317.0,98014.0,412696.0,1078.0,Small,Lower-Middle
61044,0,0.7194,30,12,FL,I20,2496435.0,65620.0,264100.0,715.0,Small,Low
61049,0,0.6907,26,71,MI,I20,1202362.0,227287.0,923365.0,872.0,Medium,Middle
61056,1,0.1007,2,9,MO,I23,998954.0,868432.0,3443862.0,1928.0,Micro,Upper
61059,0,-0.3982,12,31,AL,I11,229363.0,252034.0,1025977.0,1653.0,Small,Middle
61064,0,0.2923,2,47,DC,I27,601723.0,1356521.0,5457538.0,2768.0,Small,Upper
61066,0,0.6648,17,16,NY,I22,919040.0,96026.0,420385.0,576.0,Small,Lower-Middle
61083,1,0.1056,1,14,IL,I19,5194675.0,124938.0,528078.0,1358.0,Small,Lower-Middle
61091,0,-0.1124,3,11,MN,I24,1152425.0,825456.0,3190000.0,1490.0,Small,Upper
61098,0,0.8138,14,13,GA,I08,688078.0,331518.0,1370932.0,1517.0,Small,Upper Middle
61101,0,0.2691,1,11,VA,I04,12332.0,117538.0,511062.0,811.0,Small,Lower-Middle
61120,0,-0.1226,8,46,MN,I19,25857.0,122072.0,443176.0,560.0,Small,Lower-Middle
61134,0,-0.2755,4,14,MS,I12,59779.0,54692.0,201042.0,454.0,Small,Low
61162,0,-0.2278,27,40,DE,I19,538479.0,399404.0,1566212.0,1420.0,Small,Upper Middle
61163,0,0.1056,7,24,IL,I27,703462.0,291893.0,1165626.0,2001.0,Small,Upper Middle
61192,1,0.4554,6,12,MO,Unknown,319294.0,225227.0,732664.0,662.0,Small,Middle
61199,1,0.6996,9,76,CO,I25,299630.0,63656.0,281391.0,667.0,Medium,Lower-Middle
61221,0,0.3381,1,22,IN,Unknown,197559.0,107258.0,426203.0,512.0,Small,Lower-Middle
61228,0,0.0298,17,201,GA,I26,60485.0,50495.0,249187.0,457.0,Medium,Low
61232,0,-0.537,1,22,ND,Unknown,81308.0,121544.0,483779.0,775.0,Small,Lower-Middle
61252,1,0.819,28,99,GA,I14,920581.0,47629.0,193463.0,148.0,Medium,Low
61254,0,-0.4309,6,6,AL,I15,658466.0,154201.0,631631.0,628.0,Micro,Middle
61258,0,0.6117,5,12,KY,I12,741096.0,112810.0,460119.0,728.0,Small,Lower-Middle
61259,1,0.4496,74,20,CA,I14,718451.0,947621.0,3808908.0,1659.0,Small,Upper
61263,0,0.3904,1,37,CA,Unknown,220000.0,78942.0,348493.0,746.0,Small,Lower-Middle
61264,0,0.1805,11,7,TX,I22,1809034.0,295799.0,1246848.0,1680.0,Micro,Upper Middle
61270,0,0.5411,25,33,CA,I22,9818605.0,417555.0,1629990.0,1500.0,Small,Upper Middle
61273,1,0.6456,1,25,TX,Unknown,42918.0,6998.0,33124.0,63.0,Small,Low
61276,0,0.292,4,35,AZ,I15,3817117.0,218473.0,904400.0,1719.0,Small,Middle
61279,0,0.2655,3,12,MN,I07,398552.0,183184.0,790789.0,1337.0,Small,Middle
61289,0,0.0558,1,47,CA,I27,805235.0,2104338.0,8400116.0,2453.0,Small,Upper
61295,0,0.0436,5,242,TN,I20,183182.0,862062.0,3427950.0,1862.0,Medium,Upper
61298,0,0.5411,4,116,CA,I27,9818605.0,340751.0,1515496.0,2474.0,Medium,Upper Middle
61300,0,0.5957,27,56,CA,I13,823318.0,22298.0,96727.0,341.0,Medium,Low
61318,0,-0.9781,7,11,MI,I23,63342.0,65156.0,276227.0,409.0,Small,Lower-Middle
61321,0,0.5411,2,26,CA,I22,9818605.0,186019.0,901677.0,498.0,Small,Middle
61326,0,0.819,4,39,GA,Unknown,920581.0,577828.0,2301126.0,1604.0,Small,Upper
61334,0,0.7132,9,12,MI,I22,602622.0,167012.0,689988.0,651.0,Small,Middle
61346,0,-0.3616,1,98,WI,I20,83686.0,12075.0,55541.0,77.0,Medium,Low
61349,1,0.1011,1,15,TX,Unknown,4092459.0,288137.0,1303551.0,1589.0,Small,Upper Middle
61350,0,0.0849,26,555,AK,I18,291826.0,676297.0,2739700.0,1802.0,Large,Upper
61357,0,0.1882,4,24,MO,I27,674158.0,357328.0,1267241.0,1105.0,Small,Upper Middle
61371,1,0.5411,21,25,CA,I20,9818605.0,67035.0,285218.0,808.0,Small,Lower-Middle
61372,0,0.677,23,17,CA,I15,3010232.0,1355290.0,4998782.0,2461.0,Small,Upper
61374,1,0.2923,28,21,DC,I26,601723.0,107813.0,463372.0,377.0,Small,Lower-Middle
61389,0,-0.3611,25,12,LA,I20,432552.0,140061.0,570898.0,872.0,Small,Lower-Middle
61405,1,-0.836,1,16,MS,Unknown,15378.0,7839.0,34242.0,100.0,Small,Low
61422,0,0.149,18,76,TX,I21,2368139.0,545086.0,1985098.0,1871.0,Medium,Upper
61424,1,-0.2554,2,65,NC,I24,59036.0,55582.0,239346.0,717.0,Medium,Low
61431,0,0.2147,7,24,MO,I11,998954.0,336504.0,1331429.0,1342.0,Small,Upper Middle
61445,0,0.9968,7,11,CA,I20,2035210.0,862959.0,3567712.0,2615.0,Small,Upper
61460,1,0.4685,2,204,IN,I20,77358.0,322066.0,1112888.0,775.0,Medium,Upper Middle
61461,0,0.1056,21,13,IL,I14,5194675.0,155526.0,786435.0,1162.0,Small,Middle
61503,0,-0.5941,13,35,GA,I01,96317.0,122810.0,500696.0,876.0,Small,Lower-Middle
61515,0,0.8537,21,59,CA,I20,1510271.0,693037.0,2779117.0,1231.0,Medium,Upper
61517,0,-0.2097,4,48,PA,I19,1223348.0,24866.0,107613.0,234.0,Small,Low
61522,0,0.0858,2,53,NC,I12,178011.0,279621.0,1140367.0,1698.0,Medium,Upper Middle
61523,0,0.3197,20,25,FL,I11,1145956.0,391099.0,1645530.0,1816.0,Small,Upper Middle
61540,0,0.8537,27,137,CA,I27,1510271.0,25171.0,107637.0,368.0,Medium,Low
61553,0,0.3749,7,27,TX,I27,2368139.0,423532.0,1723441.0,1231.0,Small,Upper Middle
61557,0,0.3918,10,50,NJ,I23,634266.0,1673591.0,5567498.0,1606.0,Small,Upper
61571,0,0.3413,7,34,LA,I27,254969.0,143021.0,594771.0,1088.0,Small,Middle
61573,0,0.1056,1,7,IL,Unknown,5194675.0,2368860.0,8327226.0,2501.0,Micro,Upper
61586,0,0.7208,8,19,LA,I13,440171.0,1041642.0,4097107.0,2031.0,Small,Upper
61607,0,0.5411,3,17,CA,I27,9818605.0,1093010.0,4100099.0,2681.0,Small,Upper
61617,0,-0.4309,8,29,AL,I20,658466.0,66704.0,272008.0,612.0,Small,Lower-Middle
61621,0,-0.6033,9,51,WI,I22,248007.0,21097.0,80336.0,169.0,Medium,Low
61630,1,0.8253,1,18,OH,Unknown,1280122.0,181861.0,676867.0,443.0,Small,Middle
61643,0,0.1805,1,68,TX,I19,1809034.0,153154.0,615469.0,882.0,Medium,Middle
61644,1,0.1815,2,10,IL,I27,916924.0,443716.0,1684376.0,734.0,Micro,Upper Middle
61647,0,0.3749,18,22,TX,I19,2368139.0,780320.0,2883360.0,1684.0,Small,Upper
61670,1,0.2491,2,39,WI,I27,81442.0,161461.0,660480.0,947.0,Small,Middle
61682,0,0.32,4,101,TN,I27,183182.0,206437.0,918970.0,1780.0,Medium,Middle
61700,0,-0.6325,1,16,AR,Unknown,382748.0,128542.0,520498.0,492.0,Small,Lower-Middle
61724,1,0.3749,2,44,TX,I20,2368139.0,457627.0,1831103.0,1717.0,Small,Upper Middle
61736,0,-0.5565,29,165,NC,I19,319431.0,121984.0,533468.0,693.0,Medium,Lower-Middle
61745,0,-0.2097,11,39,PA,I27,1223348.0,691621.0,2531348.0,1198.0,Small,Upper
61747,1,0.4142,4,198,AL,I20,80406.0,127795.0,509805.0,873.0,Medium,Lower-Middle
61751,0,-0.1124,27,8,MN,I27,1152425.0,312828.0,1210384.0,760.0,Micro,Upper Middle
61752,0,0.7894,4,127,IN,I27,47051.0,75927.0,307103.0,580.0,Medium,Lower-Middle
61780,0,-0.7379,1,6,ND,I17,66861.0,205219.0,895679.0,1106.0,Micro,Middle
61788,0,-1.1392,43,3774,MS,I27,29676.0,109435.0,419533.0,493.0,Large,Lower-Middle
61796,0,0.3112,23,3,PA,I21,143679.0,37016.0,152891.0,291.0,Micro,Low
61819,1,0.8253,3,11,OH,Unknown,1280122.0,558269.0,2178266.0,1923.0,Small,Upper
61822,1,-0.0546,2,49,MS,I20,40404.0,24356.0,101980.0,163.0,Small,Low
61824,0,0.0,11,27,MD,I13,287085.0,827794.0,3126384.0,1088.0,Small,Upper
61832,0,0.5411,1,112,CA,Unknown,9818605.0,68101.0,291486.0,849.0,Medium,Lower-Middle
61838,0,0.7132,5,23,MI,I23,602622.0,96720.0,402213.0,483.0,Small,Lower-Middle
61846,0,0.3413,2,32,TX,I14,1024266.0,128572.0,531281.0,685.0,Small,Lower-Middle
61847,0,0.2401,5,43,NC,I20,919628.0,819838.0,3277986.0,1670.0,Small,Upper
61855,1,0.7129,6,91,MI,Unknown,1820584.0,43163.0,179824.0,383.0,Medium,Low
61859,0,0.0561,1,21,WI,Unknown,947735.0,108323.0,478995.0,606.0,Small,Lower-Middle
61865,0,-1.4327,1,31,GA,Unknown,22084.0,43345.0,169829.0,202.0,Small,Low
61874,1,0.4683,2,12,NE,I20,32237.0,130511.0,563097.0,862.0,Small,Lower-Middle
61878,0,0.7194,2,21,FL,I15,2496435.0,676589.0,2614235.0,3659.0,Small,Upper
61882,1,-0.1704,2,35,NC,I02,900993.0,339696.0,1420191.0,804.0,Small,Upper Middle
61894,1,-0.2369,2,41,MI,I27,180967.0,33592.0,150985.0,598.0,Small,Low
61911,0,-1.001,4,25,MN,I20,64013.0,292719.0,1217126.0,1567.0,Small,Upper Middle
61918,0,0.819,26,155,GA,I27,920581.0,311500.0,1023871.0,853.0,Medium,Middle
61921,0,0.5604,21,21,NC,I20,168148.0,11125.0,43835.0,161.0,Small,Low
61926,0,0.3749,12,8,TX,I07,2368139.0,81097.0,318117.0,443.0,Micro,Lower-Middle
61928,0,0.1337,21,25,IL,I20,677560.0,145511.0,640040.0,438.0,Small,Middle
61936,1,0.1942,5,43,IN,I12,496005.0,279261.0,1131202.0,1602.0,Small,Upper Middle
61943,0,0.677,6,4,CA,I26,3010232.0,697636.0,2901751.0,1641.0,Micro,Upper
61959,0,0.1126,4,21,IN,I11,355329.0,223996.0,894993.0,1130.0,Small,Middle
61968,0,0.32,8,45,TN,I24,626681.0,264167.0,949586.0,267.0,Small,Middle
61972,0,0.1056,9,902,IL,I27,5194675.0,987970.0,3109858.0,1089.0,Large,Upper
61975,0,0.4731,5,40,FL,I25,1229226.0,1254012.0,4757414.0,2241.0,Small,Upper
61976,0,0.1805,3,68,TX,I20,1809034.0,774648.0,3009328.0,1478.0,Medium,Upper
61985,0,0.3777,11,218,TX,I20,1809034.0,452827.0,1819750.0,590.0,Medium,Upper Middle
61986,0,0.292,8,7,AZ,I23,3817117.0,752284.0,2858615.0,3336.0,Micro,Upper
61990,0,0.0849,30,58,AK,I14,291826.0,21878.0,92527.0,251.0,Medium,Low
61992,0,0.6907,29,43,MI,I23,1202362.0,213121.0,907181.0,1370.0,Small,Middle
61997,0,0.202,4,11,LA,I20,52780.0,20085.0,75104.0,209.0,Small,Low
61999,0,0.1815,1,10,IL,I20,916924.0,348593.0,1455456.0,1622.0,Micro,Upper Middle
62005,0,-1.2375,5,37,PA,I23,31946.0,86203.0,360708.0,472.0,Small,Lower-Middle
62014,0,0.1011,4,19,TX,I18,4092459.0,409526.0,1527205.0,1810.0,Small,Upper Middle
62029,0,0.1056,20,31,IL,I15,5194675.0,287908.0,1246020.0,1641.0,Small,Upper Middle
62037,0,0.677,4,17,CA,I20,3010232.0,141935.0,601601.0,1222.0,Small,Middle
62055,0,0.7132,15,26,MI,I20,602622.0,177823.0,772035.0,894.0,Small,Middle
62056,0,0.0389,12,35,AZ,I12,980263.0,235645.0,989199.0,1445.0,Small,Middle
62060,0,0.9689,1,29,GA,Unknown,920581.0,963978.0,3326305.0,1820.0,Small,Upper
62061,0,-0.3338,3,261,LA,I21,7759.0,9451.0,37388.0,101.0,Large,Low
62064,1,0.7129,24,417,MI,I15,1820584.0,1194416.0,4418399.0,1053.0,Large,Upper
62073,0,0.3749,14,15,TX,I02,2368139.0,664862.0,2577467.0,1463.0,Small,Upper
62078,0,1.0891,12,12,GA,I12,179684.0,374042.0,1611871.0,1632.0,Small,Upper Middle
62080,1,0.5792,4,50,NC,I12,168148.0,335095.0,1355244.0,1257.0,Small,Upper Middle
62083,1,0.7194,1,10,FL,Unknown,2496435.0,261080.0,1054197.0,2257.0,Micro,Upper Middle
62095,0,0.2655,7,18,MN,I23,398552.0,124163.0,485377.0,1016.0,Small,Lower-Middle
62106,0,0.7075,1,28,FL,Unknown,1748066.0,32387.0,130369.0,504.0,Small,Low
62127,0,0.1011,1,253,TX,Unknown,4092459.0,298546.0,1168977.0,580.0,Large,Upper Middle
62130,0,0.5411,1,57,CA,Unknown,9818605.0,222505.0,987035.0,987.0,Medium,Middle
62131,0,-0.1249,16,14285,TX,I26,1714773.0,195868.0,803687.0,1014.0,Large,Middle
62134,0,0.1056,10,75,IL,I15,5194675.0,21466.0,95072.0,257.0,Medium,Low
62154,0,-0.2097,25,19,PA,I02,1223348.0,29984.0,132016.0,362.0,Small,Low
62163,0,0.4332,8,31,VA,I19,139966.0,243223.0,933544.0,907.0,Small,Middle
62196,0,-0.1778,21,261,PA,I20,297735.0,8569.0,43109.0,88.0,Large,Low
62201,1,0.4685,5,9,IN,I19,47536.0,1553.0,6790.0,35.0,Micro,Low
62210,0,0.1056,1,18,IL,I23,5194675.0,153403.0,624877.0,1471.0,Small,Middle
62228,0,0.3413,24,67,TX,I20,1024266.0,217514.0,936534.0,555.0,Medium,Middle
62241,1,0.3749,1,52,TX,Unknown,2368139.0,767612.0,3127511.0,659.0,Medium,Upper
62246,0,0.2745,3,11,SC,I12,61697.0,51728.0,206866.0,572.0,Small,Low
62251,0,0.0561,1,30,WI,I20,947735.0,569605.0,2350034.0,1105.0,Small,Upper
62258,0,-0.587,23,30,TX,I27,340223.0,131448.0,520995.0,769.0,Small,Lower-Middle
62259,0,0.4332,25,13,VA,I14,1081726.0,668911.0,2657663.0,1017.0,Small,Upper
62267,0,0.292,24,13,AZ,I12,3817117.0,340236.0,1371310.0,1178.0,Small,Upper Middle
62272,0,-0.2097,22,51,PA,I15,1223348.0,217517.0,822182.0,193.0,Medium,Middle
62307,1,-0.5945,2,64,GA,I02,109233.0,144372.0,602924.0,1067.0,Medium,Middle
62315,0,0.677,1,28,CA,Unknown,3010232.0,2094432.0,8132684.0,3727.0,Small,Upper
62318,0,0.6907,18,19,MI,I27,1202362.0,559210.0,2328733.0,1783.0,Small,Upper
62340,0,0.1787,5,197,TX,I18,455746.0,80248.0,340556.0,812.0,Medium,Lower-Middle
62345,0,-0.8034,2,48,WI,I19,56833.0,66797.0,274519.0,444.0,Small,Lower-Middle
62350,0,0.6907,16,16,MI,I12,1202362.0,567772.0,2191928.0,1038.0,Small,Upper
62354,0,1.1662,1,13,VA,I12,306935.0,116263.0,477528.0,837.0,Small,Lower-Middle
62366,0,0.5411,24,41,CA,I02,9818605.0,1476205.0,5663494.0,2678.0,Small,Upper
62388,1,0.4496,6,14,CA,I13,1781642.0,377667.0,1483900.0,938.0,Small,Upper Middle
62392,0,0.1056,13,52,IL,I26,5194675.0,5551926.0,17253657.0,3405.0,Medium,Upper
62407,0,0.7062,2,11,GA,I27,920581.0,1367748.0,4527711.0,1546.0,Small,Upper
62423,0,0.3749,8,31,TX,I27,2368139.0,2376640.0,8179716.0,2306.0,Small,Upper
62426,0,0.4646,3,130,ID,I22,104234.0,7763.0,33961.0,50.0,Medium,Low
62436,0,0.1815,1,260,IL,Unknown,916924.0,955904.0,3658151.0,1803.0,Large,Upper
62437,1,0.3749,9,37,TX,I24,662614.0,402994.0,1471786.0,1409.0,Small,Upper Middle
62445,1,-0.2369,2,14,MI,I22,180967.0,25710.0,120419.0,224.0,Small,Low
62461,1,0.1056,24,71,IL,I13,5194675.0,3234349.0,8432663.0,1633.0,Medium,Upper
62474,0,0.3749,21,165,TX,I19,2368139.0,33583.0,141788.0,267.0,Medium,Low
62476,1,-0.1124,2,9,MN,I21,1152425.0,304382.0,1063872.0,545.0,Micro,Upper Middle
62481,0,-0.1704,7,13,NC,I13,900993.0,454411.0,1869785.0,1085.0,Small,Upper Middle
62487,1,0.6907,1,16,MI,I03,1202362.0,147080.0,621890.0,762.0,Small,Middle
62495,0,1.3866,1,21,GA,I23,106567.0,217957.0,835204.0,1408.0,Small,Middle
62499,0,0.1056,2,53,IL,I20,5194675.0,99813.0,402453.0,418.0,Medium,Lower-Middle
62500,0,0.446,8,79,MI,I27,160248.0,102926.0,422765.0,742.0,Medium,Lower-Middle
62521,0,0.4215,24,54,SC,I13,384504.0,435292.0,1686183.0,1877.0,Medium,Upper Middle
62532,0,0.819,15,168,GA,I11,920581.0,483254.0,1834055.0,1958.0,Medium,Upper Middle
62536,0,0.3413,9,21,TX,I27,1024266.0,378144.0,1552704.0,2172.0,Small,Upper Middle
62560,0,0.3381,6,13,IN,I20,197559.0,119193.0,481593.0,436.0,Small,Lower-Middle
62563,1,0.7129,14,11,MI,I27,1820584.0,117992.0,464590.0,540.0,Small,Lower-Middle
62565,1,0.1815,3,29,IL,I09,916924.0,641048.0,2413568.0,1929.0,Small,Upper
62583,0,0.8483,7,143,CA,Unknown,2189641.0,86696.0,379688.0,765.0,Medium,Lower-Middle
62596,0,-0.1124,6,6,MN,Unknown,1152425.0,187853.0,707011.0,690.0,Micro,Middle
62601,0,0.0858,28,26,NC,I20,919628.0,277361.0,1128123.0,1391.0,Small,Upper Middle
62607,0,0.7208,22,88,LA,I12,440171.0,214384.0,846584.0,1289.0,Medium,Middle
62614,0,-1.3511,4,22,MN,Unknown,38451.0,11332.0,54245.0,125.0,Small,Low
62622,0,0.6284,11,329,CA,I26,3095313.0,251204.0,1039060.0,1751.0,Large,Middle
62623,0,0.1056,15,16,IL,I13,5194675.0,1262959.0,4114025.0,1111.0,Small,Upper
62626,0,0.0397,1,57,TN,I13,336463.0,375721.0,1263495.0,633.0,Medium,Upper Middle
62630,0,0.1056,24,21,IL,I13,5194675.0,5551926.0,17253657.0,3405.0,Small,Upper
62632,0,0.5401,16,3,NM,I11,662564.0,224977.0,899179.0,1281.0,Micro,Middle
62640,0,-0.3611,8,16,LA,I27,432552.0,351826.0,1405943.0,1770.0,Small,Upper Middle
62657,0,0.7818,23,610,OH,I27,535153.0,308487.0,1268063.0,750.0,Large,Upper Middle
62669,0,0.677,1,57,CA,Unknown,3010232.0,67674.0,281589.0,523.0,Medium,Lower-Middle
62675,0,-0.0971,7,54,MO,I19,221939.0,146218.0,607623.0,977.0,Medium,Middle
62680,0,0.3749,1,12,TX,Unknown,2368139.0,457627.0,1831103.0,1717.0,Small,Upper Middle
62687,0,0.8253,10,65,OH,I23,1280122.0,405487.0,1647988.0,1327.0,Medium,Upper Middle
62689,0,0.1056,25,50,IL,I20,5194675.0,399228.0,1698877.0,1366.0,Small,Upper Middle
62703,0,0.4332,2,220,VA,I27,1081726.0,1091319.0,4451490.0,1918.0,Medium,Upper
62707,0,0.0709,16,88,MI,I20,136146.0,89106.0,366807.0,314.0,Medium,Lower-Middle
62721,0,0.1126,24,236,IN,I22,355329.0,129681.0,527091.0,563.0,Medium,Lower-Middle
62728,1,0.2401,10,11,NC,I08,919628.0,358055.0,1540127.0,1258.0,Small,Upper Middle
62739,0,0.819,32,39,GA,I13,920581.0,808876.0,3081285.0,2200.0,Small,Upper
62745,1,0.7289,33,93,SC,I15,350209.0,283631.0,1199603.0,2583.0,Medium,Upper Middle
62761,0,0.227,7,19,MI,I20,172188.0,106641.0,432945.0,720.0,Small,Lower-Middle
62773,0,0.0031,1,105,PA,I20,498886.0,26705.0,113378.0,238.0,Medium,Low
62791,0,0.4556,2,31,OH,I27,114520.0,224522.0,957816.0,1179.0,Small,Middle
62805,0,0.0691,1,46,GA,I22,16930.0,17476.0,62762.0,104.0,Small,Low
62809,0,-0.6509,11,114,TX,I26,234906.0,30156.0,127065.0,282.0,Medium,Low
62835,0,0.4125,3,16,CA,I09,1781642.0,366185.0,1470868.0,1013.0,Small,Upper Middle
62842,0,-0.1249,8,9,TX,Unknown,1714773.0,69526.0,300735.0,384.0,Micro,Lower-Middle
62844,0,0.1007,31,6,MO,I12,998954.0,427327.0,1670706.0,1236.0,Micro,Upper Middle
62848,1,0.7434,1,17,TX,I19,41964.0,20067.0,83161.0,240.0,Small,Low
62849,0,1.4919,4,12,GA,I27,214346.0,1594.0,6037.0,19.0,Small,Low
62857,1,0.7062,5,8,GA,I24,920581.0,1913802.0,6046434.0,2572.0,Micro,Upper
62864,1,0.1789,1,8,MO,I07,275174.0,83651.0,351485.0,512.0,Micro,Lower-Middle
62873,0,0.149,3,10,TX,I11,2368139.0,210743.0,831044.0,1144.0,Micro,Middle
62880,0,0.6117,6,95,KY,I20,741096.0,115016.0,480982.0,411.0,Medium,Lower-Middle
62882,0,-0.5343,1,717,IL,I20,19980.0,30408.0,131897.0,207.0,Large,Low
62891,0,-0.4683,22,430,SC,I27,226073.0,249703.0,1016434.0,1199.0,Large,Middle
62904,0,0.5766,14,15,OH,I14,1163414.0,120143.0,497302.0,850.0,Small,Lower-Middle
62906,1,0.7132,15,115,MI,I07,602622.0,161606.0,684020.0,1086.0,Medium,Middle
62909,1,0.1056,2,43,IL,I20,916924.0,61478.0,259824.0,476.0,Small,Low
62913,0,-0.5883,11,9,MN,I26,144248.0,1138509.0,4341755.0,1284.0,Micro,Upper
62918,0,0.2208,1,47,TN,Unknown,432226.0,319065.0,1318585.0,1738.0,Small,Upper Middle
62921,0,-0.3541,7,20,IL,I07,295266.0,59401.0,240930.0,422.0,Small,Low
62926,1,0.6907,4,9,MI,I20,1202362.0,84655.0,367408.0,693.0,Micro,Lower-Middle
62955,1,0.9689,31,91,GA,I21,175511.0,171144.0,725636.0,1875.0,Medium,Middle
62958,1,-0.5635,6,28,SD,I22,169468.0,18224.0,53005.0,41.0,Small,Low
62963,1,-0.1704,2,39,NC,Unknown,900993.0,291346.0,1243720.0,1501.0,Small,Upper Middle
62971,1,-0.1124,10,69,MN,I26,1152425.0,19421.0,78541.0,201.0,Medium,Low
62974,0,0.2052,2,37,OH,I27,368130.0,39961.0,167232.0,366.0,Small,Low
62985,0,-0.8975,16,27,WV,I26,96319.0,29345.0,125072.0,136.0,Small,Low
62999,0,-0.6325,1,30,AR,Unknown,382748.0,186583.0,735069.0,1009.0,Small,Middle
63006,0,-0.6247,1,82,MN,Unknown,11211.0,16292.0,66586.0,167.0,Medium,Low
63014,0,-0.5895,32,341,NC,I20,267587.0,194548.0,770169.0,1025.0,Large,Middle
63022,0,0.5957,4,61,CA,I22,823318.0,289088.0,1229178.0,1539.0,Medium,Upper Middle
63039,0,0.6928,18,22,NC,I20,168878.0,118449.0,480858.0,790.0,Small,Lower-Middle
63042,0,0.011,4,422,OR,I24,203206.0,176970.0,761915.0,1544.0,Large,Middle
63049,0,0.2401,3,23,NC,I24,919628.0,284275.0,1092010.0,1240.0,Small,Upper Middle
63051,0,0.2259,5,42,MD,I09,537656.0,565286.0,2359963.0,2846.0,Small,Upper
63052,1,0.4332,1,107,VA,Unknown,1081726.0,1091319.0,4451490.0,1918.0,Medium,Upper
63059,1,0.1056,2,26,IL,Unknown,5194675.0,707898.0,2939105.0,2575.0,Small,Upper
63062,0,0.1056,36,34,IL,I22,5194675.0,5551926.0,17253657.0,3405.0,Small,Upper
63072,1,0.1056,20,42,IL,I22,5194675.0,176140.0,742563.0,701.0,Small,Middle
63079,1,0.9689,5,26,GA,I15,175511.0,171144.0,725636.0,1875.0,Small,Middle
63081,0,-0.1124,9,11,MN,I16,1152425.0,182813.0,790927.0,784.0,Small,Middle
63088,0,0.7132,1,11,MI,Unknown,602622.0,619732.0,2507566.0,1642.0,Small,Upper
63097,0,-0.1841,1,449,WY,Unknown,43806.0,89821.0,382755.0,848.0,Large,Lower-Middle
63114,1,-0.4309,9,33,AL,I27,658466.0,506107.0,1976395.0,572.0,Small,Upper
63120,1,0.2208,4,40,TN,I13,432226.0,201729.0,817151.0,660.0,Small,Middle
63135,1,0.1011,9,59,TX,I20,4092459.0,384940.0,1534145.0,905.0,Medium,Upper Middle
63140,1,0.5746,1,68,IN,I25,107848.0,90334.0,348123.0,246.0,Medium,Lower-Middle
63195,0,0.745,1,21,CO,Unknown,572003.0,1847774.0,6806610.0,3344.0,Small,Upper
63199,0,-0.4519,3,98,FL,I20,494593.0,155206.0,649330.0,1615.0,Medium,Middle
63200,0,-0.6626,22,205,TX,I12,406220.0,139224.0,582496.0,1284.0,Medium,Lower-Middle
63225,1,-0.1704,3,21,NC,I12,900993.0,690691.0,2495784.0,1317.0,Small,Upper
63228,0,0.7075,7,32,FL,I11,1748066.0,228616.0,918659.0,1655.0,Small,Middle
63229,1,0.7132,4,31,MI,I22,602622.0,607923.0,2498622.0,1328.0,Small,Upper
63266,0,-0.2294,10,28,GA,I27,18317.0,3343.0,13685.0,46.0,Small,Low
63280,0,0.6907,5,170,MI,I22,1202362.0,1163991.0,4533250.0,1165.0,Medium,Upper
63285,0,0.1056,26,37,IL,I20,5194675.0,488013.0,1909303.0,991.0,Small,Upper Middle
